ACCOMMODATION_CODE,ACCOMMODATION_LATITUDE,ACCOMMODATION_LONGITUDE,ACCOMMODATION_STATUS_CODE,ACCOMMODATION_SUB_STATUS,ACCOMMODATION_LIVE_DATE,ACCOMMODATION_REV_MAN_CHECK,ACCOMMODATION_CONTRACT_CHECK,ACCOMMODATION_CHANNEL,ACCOMMODATION_STATUS_CODE_DESCRIPTION,ACTIVE_LIVE_FLAG,ACCOMMODATION_COMPANY,PROPERTY_COMPANY,ACCOMMODATION_GROUP_CODE,ACCOMMODATION_GROUP,ACCOMMODATION_GROUP_COUNTRY,ACCOMMODATION_GROUP_TYPE,ACCOMMODATION_GROUP_CITY,ACCOMMODATION_GROUP_LANGUAGE,ACCOMMODATION_GROUP_NUMBER_OF_STARS,ACCOMMODATION_QUALITY_CHECK,ACCOMMODATION_COUNTRY_CODE,ACCOMMODATION_COUNTRY,ACCOMMODATION_REGION_CODE,ACCOMMODATION_REGION,ACCOMMODATION_SKI_AREA,ACCOMMODATION_SKI_AREA_COUNTRY,ACCOMMODATION_SKI_AREA_REGION,ACCOMMODATION_PROVINCE,ACCOMMODATION_MUNICIPALITY,ACCOMMODATION_CITY,ACCOMMODATION_ZIPCODE,ACCOMMODATION_ADDRESS,ACCOMMODATION_PRODUCT,REPORTS_TO,SALES_MANAGER,SALES_AGENT,SALES_AGENT_LARS_ID,ORIGINAL_AGENT,ORIGINAL_AGENT_LARS_ID,COMPETITOR_CODE,COMPETITOR,CONTRACT_TYPE,CONTRACT_ID,CONTRACT_DATE,CONTRACT_SIGNED_DT,CONTRACT_ATTACHMENT_DATE,CONTRACT_SIGNED_IP,CONTRACT_TERMINATION_REASON,NOT_INTERESTED_REASON,OPTIONS_ALLOWED,PROPERTY_SERVICES,PROPERTY_SERVICES_CONTRACT_START_DATE,PROPERTY_SERVICES_CONTRACT_END_DATE,ACCOMMODATION_RANK,ACCOMMODATION_RENT_LICENSE,ACCOMMODATION_RENT_LICENSE_REFERENCE,NUM_PLANNINGS,PLANNING_CODES,TO_CODES,TO_NAMES,ACCOMMODATION_CADASTER_TYPE,ACCOMMODATION_CADASTER_ID,ACCOMMODATION_SERVICE,ACCOMMODATION_HOUSE_ERROR,ACCOMMODATION_UPGRADE_STATUS,ACCOMMODATION_TAKEN_OVER_FROM,ACCOMMODATION_TAKEN_OVER_FROM_DATE,ACCOMMODATION_CREATION_DATE,ACCOMMODATION_DDATE,ACCOMMODATION_WDATE,CGT_BELGIUM,ACCOMMODATION_NUMBER_OF_PERSONS,ACCOMMODATION_NUMBER_OF_PETS,ACCOMMODATION_NUMBER_OF_BATHROOMS,ACCOMMODATION_NUMBER_OF_BEDROOMS,ACCOMMODATION_BUILDING_STRUCTURE,ACCOMMODATION_TYPE_NEW,ACCOMMODATION_ALLOTMENT_CODE,INDICATOR_PETS_ALLOWED,ACCOMMODATION_HOMEOWNER_TIPS,ACCOMMODATION_SIZE,ACCOMMODATION_COMBI_PLANNING,HOMEOWNER_CAN_MODIFY_ADDITIONAL_COSTS,LAST_MINUTE_ON_REQUEST_DAYS,ACCOMMODATION_PRICE_EXTENTION,ACCOMMODATION_PRICE_TEMPLATE,ACCOMMODATION_PRICE_METHOD,PRICE_CONTROL_MAXIMUM_PURCHSE_PRICE_DEVIVATION,INCLUDED_WEBSITES,EXCLUDED_WEBSITES,NOT_TO_BOOKINGCOM,NOT_TO_HOMEAWAY,NOT_TO_AIRBNB,OTA_CHECK_AIRBNB,OTA_CHECK_BOOKINGCOM,OTA_CHECK_HOMEAWAY,NUMBER_OF_ERRORS_ON_AIRBNB,NUMBER_OF_ERRORS_ON_BOOKINGCOM,NUMBER_OF_ERRORS_ON_HOMEAWAY,BOOKINGCOM_ID,AIRBNB_ID,HOMEAWAY_ID,EXPEDIA_ID,ACCOMMODATION_TYPE,INDICATOR_DETACHED,ACCOMMODATION_NUMBER_OF_STARS,ACCOMMODATION_NUMBER_OF_COMPLAINTS,ACCOMMODATION_NUMBER_OF_DAMAGES,ACCOMMODATION_NUMBER_OF_SOS,ACCOMMODATION_NUMBER_OF_DEPOSIT,ACCOMMODATION_NUMBER_OF_RELOCATION,ACCOMMODATION_NUMBER_OF_GUESTBOOKS,ACCOMMODATION_REVIEW_SCORE,ACCOMMODATION_NAME,HOMEOWNER_TRAFFIC_LIGHT,ACCOMMODATION_NUMBER_OF_PHOTOS,ACCOMMODATION_PHOTO_CHECK_SCORE,ACCOMMODATION_PHOTO_CONTENT_SCORE,ACCOMMODATION_PHOTO_CHARM_SCORE,ACCOMMODATION_PHOTO_MIX_SCORE,ACCOMMODATION_PHOTO_SPECS_SCORE,ACCOMMODATION_PHOTO_PRINT,ACCOMMODATION_PHOTOGRAPHY_BY,OWNER_LOGIN,OWNER_ID,OWNER_TYPE,OWNER_COMMUNICATION_CODE,OWNER_LANGUAGE_CODE,OWNER_COUNTRY_CODE,OWNER_CITY,OWNER_ZIPCODE,OWNER_AMBASSADOR,OWNER_COMPANY_ID,OWNER_COMPANY_NAME,OWNER_ORIGIN,OWNER_MKT_SOURCE_LEAD,HOMEOWNER_CREATION_DATE,OWNER_LAST_LOGIN_DATE,OWNER_WEBSITE,OWNER_PREFFERRED_PARTNER_PROGRAM,OWNER_PPP_ACCOUNT_MANAGER,OWNER_DND,CARETAKER_ID,CARETAKER_COUNTRY_CODE,CARETAKER_CITY,CARETAKER_ZIPCODE,CARETAKER_COMMUNICATION_CODE,CARETAKER_LANGUAGE_CODE,SAME_PERSON,HOPG
ES-00166-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,mur,Murcia,,,,,,Orihuela Costa,00166,........,Spanje,Chantal de Hoop,,HOS HomeOwner Service,CommSupport,Chantal de Hoop,chantalh,,,Priority rental price contract (FMNE),070612-12,2003-07-23,,,,Reason unknown,,Y,N,,,Bronze,,,5.0,ES-00166-01-01 - ES-00166-01-02 - ES-00166-01-03 - ES-00166-01-04 - ES-00166-01-05,,,,,HOS HomeOwner Service,Yes,,,,2004-07-07,2004-07-07,2004-07-07,,5.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,14,Manual,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Albatros,Green,0.0,0.0,,,,,,,Nooit,9925.0,Private Homeowner,E,NL,ES,ORIHUELA COSTA/ALICANTE,03189,,BVAG,,,,2004-01-09,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00313-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Begur,,Residencial Begur 0,Spanje,System,,System,system,System,system,,,Priority rental price contract (FMNE),,,,,,,,Y,N,,,Bronze,,,1.0,ES-00313-01,,,,,HOS HomeOwner Service,Yes,,Villa XL,2015-11-01,2004-08-06,2005-03-31,2015-03-25,,8.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - VXL - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Casa Sperantia,Green,0.0,0.0,,,,,,,Nooit,140055.0,Private Homeowner,E,EN,ES,Begur,17255,,BVAG,Casabegur Real Estate,,,2004-08-06,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00347-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Vidreres,17130,Carrer de Vidreres 2,Spanje,System,,System,system,System,system,,,Priority rental price contract (FMNE),,,,,,,,Y,N,,,Bronze,,,1.0,ES-00347-01,,,,,HOS HomeOwner Service,Yes,,Villa XL,2015-11-01,2005-04-07,2005-04-07,2015-12-29,,15.0,0.0,0.0,0.0,Detached,Farmhouse,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - VXL - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Farmhouse,Y,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Can Brava,Green,0.0,0.0,,,,,,,Nooit,140201.0,Private Homeowner,E,NL,ES,Lloret de Mar,17310,,BVAG,clubvillamar.com,,,2005-04-07,1900-01-01,,No,,No,145059,ES,Lloret de Mar,17310,E,NL,homeowner different from caretaker,
ES-00359-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Lloret de Mar,17310,Masias de Lloret 111,Spanje,System,,System,system,System,system,,,Priority rental price contract (FMNE),,,,,,,,Y,N,,,Bronze,,,1.0,ES-00359-01,,,,,HOS HomeOwner Service,Yes,,Villa XL,2015-11-01,2005-07-18,2005-07-18,2015-12-29,,8.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - VXL - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,Mas Turon,Green,0.0,0.0,,,,,,,Nooit,140103.0,Private Homeowner,E,NL,NL,Bergen aan Zee,1865BN,,BVAG,,,,2004-11-16,1900-01-01,,No,,No,142045,ES,Lloret de mar,17310,E,NL,homeowner different from caretaker,
ES-00435-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Playa de la Arena,38683,Calle el Bermeano 7,Spanje,System,,System,system,System,system,,,Priority rental price contract (FMNE),,,,,,,,Y,N,,,Bronze,,,1.0,ES-00435-01,,,,,HOS HomeOwner Service,Yes,,Villa XL,2015-11-01,2007-05-08,2007-10-07,2015-03-25,,6.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - VXL - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,Royal Sunset,Green,0.0,0.0,,,,,,,Nooit,140584.0,Private Homeowner,E,NL,ES,Santiago del Teide - Tenerife,38683,,BVAG,,,,2007-05-08,1900-01-01,,No,,No,142334,ES,Playa de la Arena,,E,NL,homeowner different from caretaker,
ES-00438-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Calonge,17251,,Spanje,System,,System,system,System,system,,,Priority rental price contract (FMNE),,,,,,,,Y,N,,,Bronze,,,1.0,ES-00438-01,,,,,HOS HomeOwner Service,Yes,,Villa XL,2015-11-01,2007-10-04,2007-11-28,2014-12-13,,6.0,0.0,0.0,0.0,Detached,Holiday home,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - VXL - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,Y,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,Casa Cabanyes,Green,0.0,0.0,,,,,,,Nooit,140571.0,Private Homeowner,P,NL,NL,Rijswijk,2288 GK,,BVAG,Interhome Vakantie BV,,,2007-04-18,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00568-01,,,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Vilanova i la Geltrú,08800,"Carretera De L'arboç, Km. 2,5 0",Spanje,System,,System,system,System,system,,,Priority rental price contract (FMNE),,,,,,,,Y,N,,,Bronze,,,1.0,ES-00568-01,,,,,HOS HomeOwner Service,Yes,,Villa XL,2015-11-01,2012-02-20,2012-03-06,2014-12-12,,6.0,0.0,0.0,0.0,Detached,Chalet,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - VXL - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Chalet,Y,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vilanova CHCI (6p),Green,0.0,0.0,,,,,,,Nooit,141606.0,Private Homeowner,E,EN,ES,Vilanova i la Geltrú,08800,,BVAG,Vilanova Park,,,2012-02-20,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-00846-01,39.36402,3.231135,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,mal,Majorca,,,,,,Cala d' or,07660,"Avenida Forti, 97B",Spanje,Japke Eyck,Mark Groen,Japke Eyck,japkee,Kristel Kleijngeld,kristelk,,,On request rental price contract (FMNE),160127-22,2016-01-27,,,,Too many home owner reservations  ,,Y,N,,,Bronze,,,1.0,ES-00846-01,,,,,HOS HomeOwner Service,,,Finca Tours,2016-01-28,2016-01-27,2016-02-09,2016-12-31,,8.0,0.0,1.0,4.0,Not detached,Villa,,N,,,no,No,4,Manual,Flat price structure,Night,0.0,BV - TT - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,N,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,Vistamar,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/242019_lsr_2016020231031660974.jpg,,Nooit,950208.0,Partner,E,ES,ES,CALA D'OR (MALLORCA),7660,,BVAG,,,,2016-01-27,2016-10-10,,No,,No,,,,,,,homeowner same as caretaker,
ES-00906-01,39.06878,1.50135,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,ibza,Ibiza,,,,,,Sant Joan de Labritja,07810,"Lugar Venda de Ca 's Cavallers, 7",Spanje,Jeroen Thijssen,Jeroen Thijssen,Jeroen Thijssen,jeroent,Jay Plein,jayp,,,On request rental price contract (FMNE),160127-133,2016-01-27,,,,Not profitable enough,,Y,N,,,Bronze,Yes,ET-0623-E,1.0,ES-00906-01,,Sa Coloma,,,HOS HomeOwner Service,,,Finca Tours,2016-01-28,2016-01-27,2016-02-09,2018-05-18,,8.0,0.0,3.0,3.0,Detached,Villa,,N,,,no,No,2,Manual,Flat price structure,Night,0.0,TT - VXL,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,6799038.0,,Villa,Y,4.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,Siglo,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/242088_lsr_2016020236704970420.jpg,,Nooit,950224.0,Partner,E,ES,ES,IBIZA,07800,,BVAG,Ecoibiza,Take-over,,2016-01-27,2018-01-31,www.ecoibiza.com,No,,No,,,,,,,homeowner same as caretaker,
ES-01579-01,38.059869,-0.686305,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Guardamar del Segura/Urbanisatie el Raso,03140,Calle el Bovalar 5,Spanje,Jeroen Thijssen,Jeroen Thijssen,Jeroen Thijssen,jeroent,Jeroen Thijssen,jeroent,,,Priority rental price contract (FMNE),121110-1,2012-11-10,,,,,,Y,N,,,Bronze,,,1.0,ES-01579-01,,,,,HOS HomeOwner Service,Yes,,,,2012-11-10,,,,6.0,0.0,2.0,3.0,Apartment,Apartment,,N,Yes,95.0,no,No,4,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Casa Rudde,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/142769_lsr_20121111369913421794.jpg,,Nooit,932637.0,Private Homeowner,E,NL,NL,Nijverdal,7443TC,,BVAG,,,,2012-11-10,2012-11-11,,No,,No,,,,,,,homeowner same as caretaker,
ES-03130-136,38.226059,-0.521856,D,ACTIVE,,NotActioned,NotActioned,Other,Definite,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,,,,,,,,Santa Pola,03130,Zona Gran Alacant / URB. Gran Vista,Spanje,Elise Renaud,Elise Renaud,Elise Renaud,eliser,Elise Renaud,eliser,,,On request rental price contract (FMNE),241222-3939,2024-12-22,,,,,,Y,N,,,Bronze,,,1.0,ES-03130-136-01,MAEVA,MAEVA,,,HOS HomeOwner Service,Yes,,,,2024-12-22,2024-12-23,,,6.0,0.0,1.0,0.0,Apartment,Apartment,,N,,97.0,no,No,5,Auto,Flat Price Structure,Los,0.0,BV - TT - VXL - OHMS - TF,ER | CM | BC | HA | ABB | EXP | TRP | GVR | DC | WP | ABB_CLEANING | ABB_PETS | BC_CLEANING | BC_PETS | TFW | ABB_NON_REFUNDABLE,True,True,True,The accommodation has errors | The accommodation has pricestructure errors | On request contract accommodations are not allowed | Not to Airbnb option checked on Accommodation level | Not to Airbnb option checked on Host level | No availability on Accommodation,The accommodation has errors | Not to Booking.com option checked on Accommodation level | Not to Booking.com option checked on Host level | On request accommodations are not allowed,Not to HomeAway option checked on Accommodation level | The accommodation has errors | The accommodation has pricestructure errors | No bedroom with beds available,6.0,4.0,4.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Maison de Vacances Santa Pola 36,Orange,21.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/519056_lsr_20241223060322733.jpg,,Nooit,1076886.0,Partner,E,EN,FR,,,,BVAG,,Eigen netwerk,,2024-12-22,1900-01-01,,Yes,Karl Vannerem,No,,,,,,,homeowner same as caretaker,LOW
ES-03130-55,38.2385,-0.535723,OW,ACTIVE,,NotActioned,NotActioned,,Proposal Refused,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Santa Pola (alicante),03130,Avda. Noruega 1,Spanje,Chantal de Hoop,,HOS HomeOwner Service,CommSupport,Jeroen Thijssen,jeroent,,,Priority rental price contract (FMNE),101116-1297,2010-11-16,,,,,,Y,N,,,Bronze,,,1.0,ES-03130-55,50676,,,,HOS HomeOwner Service,Yes,,VillaVacant,2010-11-01,2010-11-16,,,,4.0,0.0,0.0,0.0,Not detached,Castle,,N,,,no,No,14,Manual,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Castle,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ref  86,Green,0.0,0.0,,,,,,,Nooit,920335.0,Partner,E,NL,NL,Apeldoorn,7323SR,,BVAG,,,,2010-11-16,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-03130-74,38.2361,-0.539746,OW,ACTIVE,,NotActioned,NotActioned,,Proposal Refused,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Gran Alacant (santa Pola),03130,C-Belgica,Spanje,Chantal de Hoop,,HOS HomeOwner Service,CommSupport,Jeroen Thijssen,jeroent,,,Priority rental price contract (FMNE),101116-1278,2010-11-16,,,,,,Y,N,,,Bronze,,,1.0,ES-03130-74,50385,,,,HOS HomeOwner Service,Yes,,VillaVacant,2010-11-01,2010-11-16,,,,6.0,0.0,0.0,0.0,Not detached,Castle,,N,,,no,No,14,Manual,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Castle,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Ref  193,Green,0.0,0.0,,,,,,,Nooit,920335.0,Partner,E,NL,NL,Apeldoorn,7323SR,,BVAG,,,,2010-11-16,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-03177-03,38.135189,-0.700089,W,ACTIVE,,Pass,Pass,,Contract terminated / Cancelled,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,"La Marina, san Fulgencio",03177,Calle de Goya 23,Spanje,Chantal de Hoop,,HOS HomeOwner Service,CommSupport,Maria Westerdijk,mariaw,,,Priority rental price contract (FMNE),090701-24,2009-07-29,,,,Reason unknown,,Y,N,,,Bronze,,,1.0,ES-03177-03,,,,,HOS HomeOwner Service,Yes,,,,2009-07-01,2009-09-14,2010-04-01,,6.0,0.0,2.0,3.0,Not detached,Holiday home,,N,,89.0,no,No,4,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Holiday home,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Residencial de Palmeral,Green,0.0,0.0,,,,,,,Nooit,916856.0,Private Homeowner,E,NL,NL,Amstelveen,1187BP,,BVAG,,,,2009-07-01,1900-01-01,,No,,No,917048,ES,La Marina,03177,P,NL,homeowner different from caretaker,
ES-03178-14,,,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,and,Andalusia Inland,,,,,,,03178,,Spanje,Brian Hulsen,Edward Nieland,Brian Hulsen,brianh,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),,2015-04-02,,,,,,Y,N,,,Bronze,,,1.0,ES-03178-14,283,,,,HOS HomeOwner Service,Yes,,Full House Service,2015-04-01,2015-04-02,,,,2.0,0.0,0.0,0.0,Detached,Villa,,N,,,no,No,14,Manual,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Villa,Y,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,283,Green,0.0,0.0,,,,,,,Nooit,942375.0,Partner,E,NL,ES,Catral,03158,,BVAG,Costa Blanca Leisure Management SL,,,2014-07-30,2015-05-20,,No,,No,,,,,,,homeowner same as caretaker,
ES-03182-06,37.981595,-0.669319,P,ACTIVE,,NotActioned,NotActioned,OrganicSO,Purchase value prediction,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,ALICANTE,,Torrevieja,03182,Calle Galeón,Spanje,Francesca Stefania Balaban,,Francesca Stefania Balaban,francescasb,Francesca Stefania Balaban,francescasb,,,Exclusive revenue management flexibility Lite (FME Lite),220430-4,2023-03-13,,,,,,Y,N,,,Bronze,,,1.0,ES-03182-06,,,,,HOS HomeOwner Service,Yes,,,,2022-04-30,,,,4.0,0.0,1.0,1.0,Apartment,Apartment,,N,,70.0,no,No,2,Auto,Flat price structure,Night,25.0,BV - TF - OHMS,ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,Apartamento Mariblanca,Green,0.0,0.0,,,,,,,Nooit,1056583.0,Private Homeowner,E,ES,ES,,,,BVAG,,API www.belvilla.xx,,2022-04-30,1900-01-01,,,,No,,,,,,,homeowner same as caretaker,
ES-03183-08,37.99318,-0.66517,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Torrevieja,03183,Avenida Tenerife,Spanje,Brian Hulsen,Edward Nieland,Brian Hulsen,brianh,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),190612-14,2019-06-12,,,,,No permit / rental license,Y,N,,,Bronze,,,1.0,ES-03183-08,,,,,HOS HomeOwner Service,Yes,,,,2019-06-12,,,,4.0,0.0,1.0,2.0,Apartment,Apartment,,N,,,no,No,1,Auto,Flat Price Structure,LOS,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,,,Nooit,983033.0,Private Homeowner,E,NL,ES,,,,BVAG,,API www.belvilla.xx,,2019-06-12,1900-01-01,,No,,No,,,,,,,homeowner same as caretaker,
ES-03183-11,37.9847,-0.68082,NI,ACTIVE,,NotActioned,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,,,Torrevieja,03183,Ronda D. Ricardo Lafuente Aguado 13,Spanje,Rodrigo Molina,Elise Renaud,Rodrigo Molina,rodrigom,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),190713-15,2019-07-13,,,,,HO does not react to contact requests,Y,N,,,Bronze,,,1.0,ES-03183-11,,,,,HOS HomeOwner Service,Yes,,,,2019-07-13,,,,4.0,0.0,1.0,1.0,Detached,Bungalow,,N,,,no,No,1,Auto,Flat price structure,Night,0.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Bungalow,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/309874_lsr_2019071349807861115.jpg,,Nooit,983773.0,Private Homeowner,E,FR,ES,,,,BVAG,,API www.belvilla.xx,BEFR_HO_location_mb|google,2019-07-13,2019-07-13,,No,,No,,,,,,,homeowner same as caretaker,
ES-03189-105,37.93621,-0.746385,NI,ACTIVE,,Fail,NotActioned,,No Interest,ACTIVE,BVAG,BELVILLA,,,,,,,,Niet gecheckt,ES,Spain,cba,Costa Blanca,,,,ALICANTE,Orihuela,Orihuela,03189,"Calle Canela 6, El Mirador, Bl2, Pl3B",Spanje,Mark Groen,Mark Groen,Caroline Muller,carolinem,Brian Hulsen,brianh,,,Priority rental price contract (FMNE),190310-12,2020-11-26,,,,,HO does not react to contact requests,Y,N,,,Silver 1,Yes,VT-483927-A,1.0,ES-03189-105,,,Accommodation without cadastral reference,0,HOS HomeOwner Service,,,,,2019-03-10,,,,4.0,0.0,2.0,2.0,Apartment,Apartment,,N,,80.0,no,No,3,Auto,Flat price structure,Night,25.0,BV - TF,EXP | ABB_CLEANING | ABB_PETS,False,False,True,,,,0.0,0.0,0.0,,,,,Apartment,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Green,0.0,0.0,,,,,http://cdn.leisure-group.net/photo/web/2048x1365/304764_lsr_2019031046588142662.jpg,,Nooit,979972.0,Private Homeowner,E,NL,BE,Malle,2390,,BVAG,,API www.belvilla.xx,,2019-03-10,2019-03-12,http://www.penthouse-huren.com,No,,No,967821,ES,"Orihuela, Alicante",03300,E,NL,homeowner different from caretaker,
