Number,Description,Hash,OriginFile,LoadEpoch,LoadDatetime
35015,"[{'Language': 'NL', 'Description': 'Dorm'}
 {'Language': 'NO', 'Description': 'Dorm'}
 {'Language': 'FR', 'Description': 'Dorm'}
 {'Language': 'DE', 'Description': 'Dorm'}
 {'Language': 'EN', 'Description': 'Dorm'}
 {'Language': 'SV', 'Description': 'Dorm'}
 {'Language': 'IT', 'Description': 'Dorm'}
 {'Language': 'ES', 'Description': 'Dorm'}
 {'Language': 'DA', 'Description': 'Dorm'}]",-6871858289393527764,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35016,"[{'Language': 'NL', 'Description': 'Parking Space'}
 {'Language': 'NO', 'Description': 'Parking Space'}
 {'Language': 'FR', 'Description': 'Parking Space'}
 {'Language': 'DE', 'Description': 'Parking Space'}
 {'Language': 'EN', 'Description': 'Parking Space'}
 {'Language': 'SV', 'Description': 'Parking Space'}
 {'Language': 'IT', 'Description': 'Parking Space'}
 {'Language': 'ES', 'Description': 'Parking Space'}
 {'Language': 'DA', 'Description': 'Parking Space'}]",8086089864447298382,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35017,"[{'Language': 'NL', 'Description': 'Plane'}
 {'Language': 'NO', 'Description': 'Plane'}
 {'Language': 'FR', 'Description': 'Plane'}
 {'Language': 'DE', 'Description': 'Plane'}
 {'Language': 'EN', 'Description': 'Plane'}
 {'Language': 'SV', 'Description': 'Plane'}
 {'Language': 'IT', 'Description': 'Plane'}
 {'Language': 'ES', 'Description': 'Plane'}
 {'Language': 'DA', 'Description': 'Plane'}]",-502495543658764277,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35018,"[{'Language': 'NL', 'Description': 'Treehouse'}
 {'Language': 'NO', 'Description': 'Treehouse'}
 {'Language': 'FR', 'Description': 'Treehouse'}
 {'Language': 'DE', 'Description': 'Treehouse'}
 {'Language': 'EN', 'Description': 'Treehouse'}
 {'Language': 'SV', 'Description': 'Treehouse'}
 {'Language': 'IT', 'Description': 'Treehouse'}
 {'Language': 'ES', 'Description': 'Treehouse'}
 {'Language': 'DA', 'Description': 'Treehouse'}]",-4058934203554384412,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35019,"[{'Language': 'NL', 'Description': 'Yurt'}
 {'Language': 'NO', 'Description': 'Yurt'}
 {'Language': 'FR', 'Description': 'Yurt'}
 {'Language': 'DE', 'Description': 'Yurt'}
 {'Language': 'EN', 'Description': 'Yurt'}
 {'Language': 'SV', 'Description': 'Yurt'}
 {'Language': 'IT', 'Description': 'Yurt'}
 {'Language': 'ES', 'Description': 'Yurt'}
 {'Language': 'DA', 'Description': 'Yurt'}]",5678424197475457493,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35020,"[{'Language': 'NL', 'Description': 'Tipi'}
 {'Language': 'NO', 'Description': 'Tipi'}
 {'Language': 'FR', 'Description': 'Tipi'}
 {'Language': 'DE', 'Description': 'Tipi'}
 {'Language': 'EN', 'Description': 'Tipi'}
 {'Language': 'SV', 'Description': 'Tipi'}
 {'Language': 'IT', 'Description': 'Tipi'}
 {'Language': 'ES', 'Description': 'Tipi'}
 {'Language': 'DA', 'Description': 'Tipi'}]",7323267817072207269,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35021,"[{'Language': 'NL', 'Description': 'Igloo'}
 {'Language': 'NO', 'Description': 'Igloo'}
 {'Language': 'FR', 'Description': 'Igloo'}
 {'Language': 'DE', 'Description': 'Igloo'}
 {'Language': 'EN', 'Description': 'Igloo'}
 {'Language': 'SV', 'Description': 'Igloo'}
 {'Language': 'IT', 'Description': 'Igloo'}
 {'Language': 'ES', 'Description': 'Igloo'}
 {'Language': 'DA', 'Description': 'Igloo'}]",-2806973973280478922,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35022,"[{'Language': 'NL', 'Description': 'Studio'}
 {'Language': 'NO', 'Description': 'Studio'}
 {'Language': 'FR', 'Description': 'Studio'}
 {'Language': 'DE', 'Description': 'Studio'}
 {'Language': 'EN', 'Description': 'Studio'}
 {'Language': 'SV', 'Description': 'Studio'}
 {'Language': 'IT', 'Description': 'Studio'}
 {'Language': 'ES', 'Description': 'Studio'}
 {'Language': 'DA', 'Description': 'Studio'}]",4507761962586937607,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35023,"[{'Language': 'NL', 'Description': 'Path to entrance lit at night'}
 {'Language': 'NO', 'Description': 'Path to entrance lit at night'}
 {'Language': 'FR', 'Description': 'Path to entrance lit at night'}
 {'Language': 'DE', 'Description': 'Path to entrance lit at night'}
 {'Language': 'EN', 'Description': 'Path to entrance lit at night'}
 {'Language': 'SV', 'Description': 'Path to entrance lit at night'}
 {'Language': 'IT', 'Description': 'Path to entrance lit at night'}
 {'Language': 'ES', 'Description': 'Path to entrance lit at night'}
 {'Language': 'DA', 'Description': 'Path to entrance lit at night'}]",1972569077300975349,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35024,"[{'Language': 'NL', 'Description': 'Rural'}
 {'Language': 'NO', 'Description': 'Rural'}
 {'Language': 'FR', 'Description': 'Rural'}
 {'Language': 'DE', 'Description': 'Rural'}
 {'Language': 'EN', 'Description': 'Rural'}
 {'Language': 'SV', 'Description': 'Rural'}
 {'Language': 'IT', 'Description': 'Rural'}
 {'Language': 'ES', 'Description': 'Rural'}
 {'Language': 'DA', 'Description': 'Rural'}]",-6732566506196501391,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35025,"[{'Language': 'NL', 'Description': 'Emergency exit'}
 {'Language': 'NO', 'Description': 'Emergency exit'}
 {'Language': 'FR', 'Description': 'Emergency exit'}
 {'Language': 'DE', 'Description': 'Emergency exit'}
 {'Language': 'EN', 'Description': 'Emergency exit'}
 {'Language': 'SV', 'Description': 'Emergency exit'}
 {'Language': 'IT', 'Description': 'Emergency exit'}
 {'Language': 'ES', 'Description': 'Emergency exit'}
 {'Language': 'DA', 'Description': 'Emergency exit'}]",325036367881529905,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35026,"[{'Language': 'NL', 'Description': 'Fireplace guards'}
 {'Language': 'NO', 'Description': 'Fireplace guards'}
 {'Language': 'FR', 'Description': 'Fireplace guards'}
 {'Language': 'DE', 'Description': 'Fireplace guards'}
 {'Language': 'EN', 'Description': 'Fireplace guards'}
 {'Language': 'SV', 'Description': 'Fireplace guards'}
 {'Language': 'IT', 'Description': 'Fireplace guards'}
 {'Language': 'ES', 'Description': 'Fireplace guards'}
 {'Language': 'DA', 'Description': 'Fireplace guards'}]",4879065302659571255,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35027,"[{'Language': 'NL', 'Description': 'Accessible-height bed'}
 {'Language': 'NO', 'Description': 'Accessible-height bed'}
 {'Language': 'FR', 'Description': 'Accessible-height bed'}
 {'Language': 'DE', 'Description': 'Accessible-height bed'}
 {'Language': 'EN', 'Description': 'Accessible-height bed'}
 {'Language': 'SV', 'Description': 'Accessible-height bed'}
 {'Language': 'IT', 'Description': 'Accessible-height bed'}
 {'Language': 'ES', 'Description': 'Accessible-height bed'}
 {'Language': 'DA', 'Description': 'Accessible-height bed'}]",-3189841847048177310,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35028,"[{'Language': 'NL', 'Description': 'Babysitter recommendations'}
 {'Language': 'NO', 'Description': 'Babysitter recommendations'}
 {'Language': 'FR', 'Description': 'Babysitter recommendations'}
 {'Language': 'DE', 'Description': 'Babysitter recommendations'}
 {'Language': 'EN', 'Description': 'Babysitter recommendations'}
 {'Language': 'SV', 'Description': 'Babysitter recommendations'}
 {'Language': 'IT', 'Description': 'Babysitter recommendations'}
 {'Language': 'ES', 'Description': 'Babysitter recommendations'}
 {'Language': 'DA', 'Description': 'Babysitter recommendations'}]",8222734077455637529,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35029,"[{'Language': 'NL', 'Description': 'Baby monitor'}
 {'Language': 'NO', 'Description': 'Baby monitor'}
 {'Language': 'FR', 'Description': 'Baby monitor'}
 {'Language': 'DE', 'Description': 'Baby monitor'}
 {'Language': 'EN', 'Description': 'Baby monitor'}
 {'Language': 'SV', 'Description': 'Baby monitor'}
 {'Language': 'IT', 'Description': 'Baby monitor'}
 {'Language': 'ES', 'Description': 'Baby monitor'}
 {'Language': 'DA', 'Description': 'Baby monitor'}]",-2465942312421999265,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35030,"[{'Language': 'NL', 'Description': 'Beach essentials'}
 {'Language': 'NO', 'Description': 'Beach essentials'}
 {'Language': 'FR', 'Description': 'Beach essentials'}
 {'Language': 'DE', 'Description': 'Beach essentials'}
 {'Language': 'EN', 'Description': 'Beach essentials'}
 {'Language': 'SV', 'Description': 'Beach essentials'}
 {'Language': 'IT', 'Description': 'Beach essentials'}
 {'Language': 'ES', 'Description': 'Beach essentials'}
 {'Language': 'DA', 'Description': 'Beach essentials'}]",-5162303729971912295,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35031,"[{'Language': 'NL', 'Description': 'Changing table'}
 {'Language': 'NO', 'Description': 'Changing table'}
 {'Language': 'FR', 'Description': 'Changing table'}
 {'Language': 'DE', 'Description': 'Changing table'}
 {'Language': 'EN', 'Description': 'Changing table'}
 {'Language': 'SV', 'Description': 'Changing table'}
 {'Language': 'IT', 'Description': 'Changing table'}
 {'Language': 'ES', 'Description': 'Changing table'}
 {'Language': 'DA', 'Description': 'Changing table'}]",7167812434524539174,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35032,"[{'Language': 'NL', 'Description': 'Children’s books and toys'}
 {'Language': 'NO', 'Description': 'Children’s books and toys'}
 {'Language': 'FR', 'Description': 'Children’s books and toys'}
 {'Language': 'DE', 'Description': 'Children’s books and toys'}
 {'Language': 'EN', 'Description': 'Children’s books and toys'}
 {'Language': 'SV', 'Description': 'Children’s books and toys'}
 {'Language': 'IT', 'Description': 'Children’s books and toys'}
 {'Language': 'ES', 'Description': 'Children’s books and toys'}
 {'Language': 'DA', 'Description': 'Children’s books and toys'}]",6050696648520589161,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35033,"[{'Language': 'NL', 'Description': 'Children’s dinnerware'}
 {'Language': 'NO', 'Description': 'Children’s dinnerware'}
 {'Language': 'FR', 'Description': 'Children’s dinnerware'}
 {'Language': 'DE', 'Description': 'Children’s dinnerware'}
 {'Language': 'EN', 'Description': 'Children’s dinnerware'}
 {'Language': 'SV', 'Description': 'Children’s dinnerware'}
 {'Language': 'IT', 'Description': 'Children’s dinnerware'}
 {'Language': 'ES', 'Description': 'Children’s dinnerware'}
 {'Language': 'DA', 'Description': 'Children’s dinnerware'}]",6837794444449310505,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35034,"[{'Language': 'NL', 'Description': 'Cleaning before checkout'}
 {'Language': 'NO', 'Description': 'Cleaning before checkout'}
 {'Language': 'FR', 'Description': 'Cleaning before checkout'}
 {'Language': 'DE', 'Description': 'Cleaning before checkout'}
 {'Language': 'EN', 'Description': 'Cleaning before checkout'}
 {'Language': 'SV', 'Description': 'Cleaning before checkout'}
 {'Language': 'IT', 'Description': 'Cleaning before checkout'}
 {'Language': 'ES', 'Description': 'Cleaning before checkout'}
 {'Language': 'DA', 'Description': 'Cleaning before checkout'}]",-7076781237377240998,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35035,"[{'Language': 'NL', 'Description': 'Cleaning Disinfection'}
 {'Language': 'NO', 'Description': 'Cleaning Disinfection'}
 {'Language': 'FR', 'Description': 'Cleaning Disinfection'}
 {'Language': 'DE', 'Description': 'Cleaning Disinfection'}
 {'Language': 'EN', 'Description': 'Cleaning Disinfection'}
 {'Language': 'SV', 'Description': 'Cleaning Disinfection'}
 {'Language': 'IT', 'Description': 'Cleaning Disinfection'}
 {'Language': 'ES', 'Description': 'Cleaning Disinfection'}
 {'Language': 'DA', 'Description': 'Cleaning Disinfection'}]",7659682214253584357,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35036,"[{'Language': 'NL', 'Description': 'Disabled parking spot'}
 {'Language': 'NO', 'Description': 'Disabled parking spot'}
 {'Language': 'FR', 'Description': 'Disabled parking spot'}
 {'Language': 'DE', 'Description': 'Disabled parking spot'}
 {'Language': 'EN', 'Description': 'Disabled parking spot'}
 {'Language': 'SV', 'Description': 'Disabled parking spot'}
 {'Language': 'IT', 'Description': 'Disabled parking spot'}
 {'Language': 'ES', 'Description': 'Disabled parking spot'}
 {'Language': 'DA', 'Description': 'Disabled parking spot'}]",241727649757527944,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35037,"[{'Language': 'NL', 'Description': 'Doorman'}
 {'Language': 'NO', 'Description': 'Doorman'}
 {'Language': 'FR', 'Description': 'Doorman'}
 {'Language': 'DE', 'Description': 'Doorman'}
 {'Language': 'EN', 'Description': 'Doorman'}
 {'Language': 'SV', 'Description': 'Doorman'}
 {'Language': 'IT', 'Description': 'Doorman'}
 {'Language': 'ES', 'Description': 'Doorman'}
 {'Language': 'DA', 'Description': 'Doorman'}]",-5520439797824361984,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35038,"[{'Language': 'NL', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'NO', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'FR', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'DE', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'EN', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'SV', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'IT', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'ES', 'Description': 'Enhanced cleaning practices'}
 {'Language': 'DA', 'Description': 'Enhanced cleaning practices'}]",-7638675147590486296,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35039,"[{'Language': 'NL', 'Description': 'Extra pillows and blankets'}
 {'Language': 'NO', 'Description': 'Extra pillows and blankets'}
 {'Language': 'FR', 'Description': 'Extra pillows and blankets'}
 {'Language': 'DE', 'Description': 'Extra pillows and blankets'}
 {'Language': 'EN', 'Description': 'Extra pillows and blankets'}
 {'Language': 'SV', 'Description': 'Extra pillows and blankets'}
 {'Language': 'IT', 'Description': 'Extra pillows and blankets'}
 {'Language': 'ES', 'Description': 'Extra pillows and blankets'}
 {'Language': 'DA', 'Description': 'Extra pillows and blankets'}]",-2820344226218379576,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35040,"[{'Language': 'NL', 'Description': 'Firm mattress'}
 {'Language': 'NO', 'Description': 'Firm mattress'}
 {'Language': 'FR', 'Description': 'Firm mattress'}
 {'Language': 'DE', 'Description': 'Firm mattress'}
 {'Language': 'EN', 'Description': 'Firm mattress'}
 {'Language': 'SV', 'Description': 'Firm mattress'}
 {'Language': 'IT', 'Description': 'Firm mattress'}
 {'Language': 'ES', 'Description': 'Firm mattress'}
 {'Language': 'DA', 'Description': 'Firm mattress'}]",-282336822227742198,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35041,"[{'Language': 'NL', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'NO', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'FR', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'DE', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'EN', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'SV', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'IT', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'ES', 'Description': 'Flat smooth pathway to front door'}
 {'Language': 'DA', 'Description': 'Flat smooth pathway to front door'}]",-6896566872432383065,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35042,"[{'Language': 'NL', 'Description': 'Hangers'}
 {'Language': 'NO', 'Description': 'Hangers'}
 {'Language': 'FR', 'Description': 'Hangers'}
 {'Language': 'DE', 'Description': 'Hangers'}
 {'Language': 'EN', 'Description': 'Hangers'}
 {'Language': 'SV', 'Description': 'Hangers'}
 {'Language': 'IT', 'Description': 'Hangers'}
 {'Language': 'ES', 'Description': 'Hangers'}
 {'Language': 'DA', 'Description': 'Hangers'}]",2796811802177922264,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35043,"[{'Language': 'NL', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'NO', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'FR', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'DE', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'EN', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'SV', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'IT', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'ES', 'Description': 'High touch surfaces disinfected'}
 {'Language': 'DA', 'Description': 'High touch surfaces disinfected'}]",9117184809775295629,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35044,"[{'Language': 'NL', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'NO', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'FR', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'DE', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'EN', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'SV', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'IT', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'ES', 'Description': 'Luggage dropoff allowed'}
 {'Language': 'DA', 'Description': 'Luggage dropoff allowed'}]",-2485759438224928649,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35045,"[{'Language': 'NL', 'Description': 'Outlet covers'}
 {'Language': 'NO', 'Description': 'Outlet covers'}
 {'Language': 'FR', 'Description': 'Outlet covers'}
 {'Language': 'DE', 'Description': 'Outlet covers'}
 {'Language': 'EN', 'Description': 'Outlet covers'}
 {'Language': 'SV', 'Description': 'Outlet covers'}
 {'Language': 'IT', 'Description': 'Outlet covers'}
 {'Language': 'ES', 'Description': 'Outlet covers'}
 {'Language': 'DA', 'Description': 'Outlet covers'}]",2900921759166418652,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35046,"[{'Language': 'NL', 'Description': 'Pocket wifi'}
 {'Language': 'NO', 'Description': 'Pocket wifi'}
 {'Language': 'FR', 'Description': 'Pocket wifi'}
 {'Language': 'DE', 'Description': 'Pocket wifi'}
 {'Language': 'EN', 'Description': 'Pocket wifi'}
 {'Language': 'SV', 'Description': 'Pocket wifi'}
 {'Language': 'IT', 'Description': 'Pocket wifi'}
 {'Language': 'ES', 'Description': 'Pocket wifi'}
 {'Language': 'DA', 'Description': 'Pocket wifi'}]",-2776664688014052269,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
35047,"[{'Language': 'NL', 'Description': 'Private entrance'}
 {'Language': 'NO', 'Description': 'Private entrance'}
 {'Language': 'FR', 'Description': 'Private entrance'}
 {'Language': 'DE', 'Description': 'Private entrance'}
 {'Language': 'EN', 'Description': 'Private entrance'}
 {'Language': 'SV', 'Description': 'Private entrance'}
 {'Language': 'IT', 'Description': 'Private entrance'}
 {'Language': 'ES', 'Description': 'Private entrance'}
 {'Language': 'DA', 'Description': 'Private entrance'}]",-8824445323596603984,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
