HOUSE_ID,PROPERTY_COMPANY,FINANCIAL_ENTITY,BOOKING_ID,ORIGINAL_BOOKING_ID,BOOKING_BRAND,CHANNEL_LARS,CHANNEL_TYPE,CHANNEL_TYPE_GROUP,PARTNER_TYPE,PARTNER_CODE,PARTNER_NAME,PARTNER_NAME_GROUP,WEBSITE_ORIGIN,ACCOMMODATION_CODE,HOMEOWNER_ID,BOOKING_STATUS,BOOKING_STATUS_CODE,BOOKING_STATUS_DESCRIPTION,BOOK_DATE_OF_BOOKING,ARRIVAL_DATE,DEPARTURE_DATE,FIRST_INSTALLMENT_PROCESSED_DATE,CANCELLATION_DATE,CANCELLATION_BLAME,CANCELLATION_REASON,CANCELLATION_REASON_DESCRIPTION,RATE_PLAN_CODE,INPT_ACCO_KEY,CANCELLATION_POLICY,LARS_FM_TAG,FLEXIBLE_CANCELLATION,CANCELLATION_REQUEST,CANCELLATION_REQUEST_DATE,SELF_CANCELLATION_ALLOWED,CANCELLED_BY,SALES_CANCEL_COST,PROPERTY_CONTRACT_TYPE,PROPERTY_CONTRACT_TYPE_ACCOUNTING,PROPERTY_COUNTRY_CODE,PROPERTY_COUNTRY_NAME,PROPERTY_COUNTRY_GROUP,PROPERTY_REGION_CODE,PROPERTY_REGION_NAME,BOOKED_PROPERTY_NUMBER_OF_PERSONS,GUEST_ID,RENTAL_AGREEMENT_GUEST_COUNTRY,GUEST_COUNTRY,PARTY_NUMBER_OF_PERSONS,PARTY_NUMBER_OF_ADULTS,PARTY_NUMBER_OF_CHILDREN,PARTY_NUMBER_OF_BABIES,PARTY_NUMBER_OF_PETS,PROPERTY_BRAND,PROPERTY_CONTRACT_SEGMENT,PROPERTY_LOCAL_OFFICE_ID,PROPERTY_LOCAL_OFFICE_NAME,PROPERTY_STATUS,PROPERTY_CREATED_DATE,PROPERTY_CUR_ACTIVE_DATE,PROPERTY_CHURN_DATE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_ACCOMMODATION_TYPE,PROPERTY_ACCO_DESCRIPTION,PROPERTY_NUMBER_OF_PERSONS,PROPERTY_BEDROOM_COUNT,PROPERTY_NUM_ROOMS,CURRENCY,PAYMENT_AT_BOOKING,REVENUE_GROSS_BOOKING_VALUE,REVENUE_SERVICE,REVENUE_CLEANING,REVENUE_BOOKING_FEE,REVENUE_CANCELLATION_INSURANCE,REVENUE_PAYMENT_CHARGES_GUEST,REVENUE_RENT,REVENUE_OTHER,REVENUE_CANCELLATION_FEE,DISCOUNT_RELATION_AND_PROMOTIONAL,DISCOUNT_LAST_MINUTE,DISCOUNT_REBOOKING,DISCOUNT_SURVEY,DISCOUNT_TOTAL_OYO,DISCOUNT_LAST_MINUTE_HOMEOWNER,DISCOUNT_REBOOKING_HOMEOWNER,DISCOUNT_TOTAL_HOMEOWNER,COST_PURCHASE_TOTAL,COST_HOMEOWNER_PAYMENT,COST_INSURANCE,COST_COMMISSION_TOTAL,COST_AFFILIATE_COMMISSION,COST_AGENT_COMMISSION,COST_OTHER,BOOKED_GBV,CANCELLED_GBV,META_SRC_LOAD_TS,META_SRC_NAME
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,NI,,,,48.20254,5.9435,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,D,,,,45.003557,6.118552,Unknown,Apartment,8.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,NI,,,,52.42958,7.06857,Unknown,Apartment,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,L,,,,51.196134,-3.995404,Unknown,Cottage,11.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Croatia,,,,,,,,,,,,,,,,DP,,2022-05-03,,42.987747,17.198488,Apartment,Apartment,8.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,O,,,,,,Unknown,Holiday home,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,L,,,,55.01108,8.42332,House,Holiday home,12.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,DE,,2024-12-31,,42.040212,3.195128,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,,,,,,,,,,,,,,,,L,,,,50.85034,4.35171,Unknown,Villa,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,D,,2024-10-31,,39.36708,3.021831,Unknown,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-12-30,,43.486829,-1.507257,Unknown,Apartment,11.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-12-17,,43.09526,5.8166,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15773,DANLAND,DC,2017-144194,6027095,DL,,INDIR,Unallocated,Tour Operator,,FJORD LINE,OTHER,,15773,,BOOKING,,,2017-01-10,2017-07-17,2017-07-22,2017-01-10,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,6.0,,,NO,6.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,931.07,,46.97,13.42,55.42,,,,0.0,,,,,,,,,,648.32,,176.05,176.05,,,931.07,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,NI,,,,36.556713,-4.610889,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Croatia,,,,,,,,,,,,,,,,NI,,,,45.36483,14.32097,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,A,,,,43.82101,7.78346,Apartment,Apartment,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,P,,,,41.676,2.79023,Unknown,Holiday home,22.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,L,,,,40.601847,14.385259,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,DP,,2024-03-11,,54.62664,13.289598,Apartment,Apartment,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,2012-02-23,2015-12-29,,,Unknown,Mobile Home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36788,DANLAND,DC,2018-335045,,DL,,DIR,Unallocated,DanCenter Marketing,,DANLAND.DK ADWORDS,,www.danland.dk,36788,,BOOKING,,,2018-11-30,2018-12-28,2019-01-02,2018-11-30,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,GILLELEJE/TINKERUP,4.0,,,DK,4.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,600.82,,63.86,13.44,37.51,,,,0.0,,,,,,,,,,337.59,,0.0,0.0,,,600.82,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-12-30,,47.214427,-1.54745,Unknown,Apartment,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Croatia,,,,,,,,,,,,,,,,DE,,2023-12-07,,42.655142,18.080304,Apartment,Apartment,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,IV,,,,52.38489,4.60143,Unknown,Villa,8.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,P,,,,41.70342,13.57411,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,1997-12-17,1999-01-11,,,Unknown,Holiday home,19.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-12-30,,49.865261,0.71242,Unknown,Apartment,7.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,,,44.209158,-1.297451,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,DE,,2025-07-12,,38.086045,-78.940311,Unknown,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,D,,,,36.486753,-4.962905,Unknown,Apartment,12.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,DP,,2023-12-27,,54.076944,13.904167,Apartment,Apartment,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,W,,1997-12-24,2001-07-30,,,Unknown,Holiday home,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,D,,2024-12-17,,42.848085,3.03478,Unknown,Apartment,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939,DANLAND,DC,2018-111757,THH1183,DL,,CCC,CCC,Tour Operator,,COLOR LINE,,,36939,,BOOKING,,,2017-09-19,2018-03-29,2018-04-02,2017-09-19,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,SÆBY,0.0,,,NO,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,335.64,,60.56,13.45,21.93,,,,0.0,,,,,,,,,,167.43,,0.0,0.0,,,335.64,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,NI,,,,43.56205,-1.4463,Unknown,Villa,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15178,DANLAND,DC,2017-325481,,DL,,INDIR,Unallocated,Local Offices,,DANLAND BLOKHUS,OTHER,,15178,,BOOKING,,,2017-10-19,2017-10-19,2017-10-20,2017-10-19,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,2.0,,,DK,2.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,94.06,,37.01,13.45,6.72,,,,0.0,,,,,,,,,,69.85,,7.87,7.87,,,94.06,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,P,,,,39.666005,2.906898,House,Cottage,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,,,,,,,,,,,,,,,,NI,,,,50.85034,4.35171,Unknown,Farmhouse,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,W,,2020-04-21,2023-10-02,37.674925,20.845767,House,Villa,7.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,2011-07-01,2014-10-14,,,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,P,,,,52.30769,4.76742,Unknown,Villa,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,D,,2025-12-29,,51.586098,3.59985,Park,Chalet,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,,,42.814545,3.029156,Unknown,Apartment,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,,,,,,,,,,,,,,,,NI,,,,50.858949,4.31175,House,Holiday home,10.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-11-01,,45.394714,6.710106,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49630,DANLAND,DC,2018-320040,,DL,,DIR,Unallocated,DanCenter Marketing,,DANLAND.DK ADWORDS,,www.danland.dk,49630,,BOOKING,,,2018-10-09,2018-10-18,2018-10-21,2018-10-09,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,4.0,,,DK,4.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,252.35,,56.33,13.44,16.94,,,,0.0,,,,,,,,,,168.06,,0.0,0.0,,,252.35,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,2013-01-01,2014-11-30,44.866905,0.734273,Unknown,Holiday home,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,L,,,,39.73156,-104.8599,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,NI,,,,37.091917,-8.19019,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89690,DANLAND,DC,2017-303872,,DL,,INDIR,Unallocated,Local Offices,,DANFERIE,OTHER,,89690,,BOOKING,,,2017-09-05,2017-09-29,2017-10-02,2017-09-06,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,5.0,,,NO,5.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,322.93,,52.02,12.25,20.94,,,,0.0,,,,,,,,,,213.73,,45.0,45.0,,,322.93,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,NI,,,,46.04104,9.3022,Unknown,Villa,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,W,,2008-01-18,2012-03-14,46.45487,8.94265,House,Holiday home,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,NI,,,,51.5613,3.503357,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,W,,2009-12-28,2012-11-15,40.01011,15.72158,House,Holiday home,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,DE,,2025-07-15,,50.82253,-0.137163,Unknown,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,W,,2015-07-01,2016-04-12,38.679953,0.087589,House,Villa,9.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,2013-01-01,2014-11-30,43.278959,6.469087,Unknown,Holiday home,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,OW,,,,51.305958,5.463148,House,Holiday home,12.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,2012-05-24,2014-09-07,45.548489,0.897551,House,Chalet,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,DP,,2025-06-24,,37.985482,-121.246598,Unknown,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,NI,,,,47.658236,-2.760847,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,NI,,,,,,Apartment,Apartment,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,L,,,,33.79484,-83.71323,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,W,,2012-07-31,2019-12-31,51.500827,4.185245,Park,Villa,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,W,,1998-01-09,2000-06-16,,,Unknown,Holiday home,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria,,,,,,,,,,,,,,,,W,,2001-09-19,2012-06-06,,,Unknown,Holiday home,24.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,W,,2024-06-30,,36.683089,-6.132683,Unknown,Holiday home,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,NI,,,,43.87724,4.58998,Apartment,Apartment,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-12-23,,45.903986,6.11684,Unknown,Apartment,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,A,,,,51.973532,4.528573,Unknown,Mansion,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,D,,2025-07-15,,51.877435,-0.414897,Unknown,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,O,,,,41.696255,9.395923,Unknown,Villa,8.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62781,DANLAND,DC,2017-268720,,DL,,CCC,CCC,Joint Promotion (Direct),,LOGBUY,,,62781,,BOOKING,,,2017-07-12,2017-08-09,2017-08-14,2017-07-15,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,FANØ BAD,4.0,,,DK,4.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,370.37,,40.78,13.45,23.68,,,,0.0,,,,,,,,,,215.88,,0.0,0.0,,,370.37,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,W,,2017-03-02,2019-06-03,50.607208,-1.956082,House,Holiday home,10.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,,,,,,,,,,,,,,,,NI,,,,50.141187,5.681116,House,Villa,8.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,W,,2005-02-12,2005-03-15,,,Unknown,Holiday home,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,OW,,,,43.563316,11.17788,Apartment,Apartment,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Croatia,,,,,,,,,,,,,,,,D,,,,45.178894,14.232549,Apartment,Apartment,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,D,,2024-12-17,,42.812172,0.294056,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15478,DANLAND,DC,2017-248582,,DL,,CCC,CCC,Joint Promotion (Direct),,COOP,,,15478,,BOOKING,,,2017-06-14,2017-07-23,2017-07-30,2017-06-14,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,3.0,,,DK,3.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,1208.73,,37.01,13.45,70.79,,,,0.0,,,,,,,,,,844.55,,137.03,137.03,,,1208.73,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,DP,,2021-05-31,,51.756419,3.860439,Park,Holiday home,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,W,,2010-03-22,2012-10-31,42.92252,12.09315,House,Cottage,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-11-01,,45.972785,6.451834,Unknown,Apartment,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,W,,2013-01-01,2014-11-30,50.347971,1.567465,Unknown,Apartment,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belgium,,,,,,,,,,,,,,,,OW,,,,51.19597,5.621359,House,Holiday home,10.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,NI,,,,44.41836,12.20353,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,,,43.652473,-1.443507,Unknown,Apartment,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
