PropertyCode,Country,RegionCode,AccoType,Product,CreationDate,DDate,WDate,PlaceId,SubPlaceId,PriceMethod,PriceExtention,PriceTemplate,Sales,SalesLARSId,ReportsTo,ReportsToLARSId,Service,ServiceLARSId,OriginalUser,OriginalUserLARSId,Status,Homeowner,Caretaker,ContractType,SalesManager,CombiPlanning,Latitude,Longitude,TakenOverFrom,TakenOverFromDate,Rank,Zipcode,City,Company,Flex,MiniStay,FlexMini,Hash,OriginFile,LoadEpoch,LoadDatetime
BE-0031-19,BE,,,Vlaanderen/ Belg. kust,2025-01-15,,,,,LOS,Interface+Booking,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,L,1077097,1077097,API connection contract,,no,50.074001,5.306,,,Bronze,6870,Zuna,BVAG,,,,6850407841346911555,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0031-28,BE,antw,,Vlaanderen/ Belg. kust,2025-01-15,2025-04-24,,505.0,,LOS,Interface+Booking,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,D,1077097,1077097,API connection contract,,no,51.223461,4.401922,,,Bronze,,Antwerp,BVAG,,,,5983131457933500538,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0031-46,BE,,,Vlaanderen/ Belg. kust,2025-01-15,,,,,LOS,Interface+Booking,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,L,1077097,1077097,API connection contract,,no,50.375801,5.7319,,,Bronze,4987,Zuna,BVAG,,,,6899204523041480657,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0067-01,BE,luik,,Ardennen,2012-09-04,,,,,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,NI,930725,930725,Priority rental price contract (FMNE),,no,,,,,Bronze,,,BVAG,,,,5711305330986331664,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-0355-01,BE,luxm,,Ardennen,2013-11-13,,,,,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Peter Euler,petereu,OW,938994,938994,Priority rental price contract (FMNE),,no,,,,,Bronze,,Durbuy,BVAG,,,,-8825645508959436351,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-1192-01,BE,name,,Ardennen,2015-11-20,2016-06-30,2017-11-06,534.0,,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Astrid van Nispen,astridvn,W,949118,953548,Priority rental price contract (FMNE),,no,50.200144,4.845743,,,Bronze,5542,Hastière (blaimont),BVAG,,,,-6182207291535774984,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-3690-57,BE,,,Vakantiepark,2025-03-28,,,,,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,DP,1076417,1076417,Priority rental price contract (FMNE),,no,50.926402,5.551844,,,Bronze,3690,Zutendaal,PRK,,,,-1673451642230338465,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4780-29,BE,luik,,Ardennen,2016-02-17,,,47.0,66.0,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,OW,950689,950689,Exclusive revenue management flexibility (FME),,no,50.327242,6.065214,,,Bronze,4780,Recht,BVAG,,,,-333643256702981798,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-5575-26,BE,name,,Ardennen,2013-04-29,,,550.0,343.0,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,OW,935743,935743,Exclusive revenue management flexibility (FME),,no,50.035267,4.914799,,,Gold 3,5575,Vencimont,BVAG,,,,802378590959242936,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6690-27,BE,luxm,,Ardennen,2000-10-18,2000-10-18,,508.0,279.0,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Cedric Vanden Berghe,cedric,D,1053600,962169,Priority rental price contract (FMNE),,no,50.288585,5.914314,,,Bronze,6690,Vielsalm,BVAG,,,,3339894509211315856,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6983-22,BE,luxm,,Ardennen,2013-08-23,,,,,LOS,Auto,Flat Price Structure,Cedric Vanden Berghe,cedric,Cedric Vanden Berghe,cedric,HOS HomeOwner Service,CommSupport,Peter Euler,petereu,NI,937246,937246,Priority rental price contract (FMNE),,no,,,,,Bronze,6983,Buisson,BVAG,,,,8967045016115085058,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-11500-15,FR,lang,,Vakantiepark,2021-01-12,2021-01-14,2021-01-22,3070.0,,LOS,Interface+Booking,Flat Price Structure,Chailey van de Wakker,chaileyvdw,Chailey van de Wakker,chaileyvdw,Claire Schipper,claires,Chailey van de Wakker,chaileyvdw,W,1036723,981524,API connection contract,,no,42.896539,2.191119,,,Bronze,11500,Quillan,PRK,,,,1463794277045919603,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-4970-244,BE,luik,,Ardennen,2025-03-20,,,46.0,105.0,LOS,Auto,Flat Price Structure,Chandan Kumar,chandank,Chandan Kumar,chandank,HOS HomeOwner Service,CommSupport,Chandan Kumar,chandank,L,1042025,1042025,Exclusive revenue management flexibility (FME),,no,50.479868,5.974119,,,Gold 5,4970,Francorchamps (Stavelot),BVAG,,,,4724696154660526929,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
NL-7078-05,NL,geld,,Nederland,2025-03-20,,,15626.0,,LOS,Auto,Flat Price Structure,Chandan Kumar,chandank,Chandan Kumar,chandank,HOS HomeOwner Service,CommSupport,Chandan Kumar,chandank,L,1056865,1056865,Priority rental price contract (FMNE),,no,51.837956,6.366004,,,Bronze,7078AJ,Megchelen,BVAG,,,,-6690946969485069060,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00003-64,FR,bou,,Noord-Frankrijk,2016-05-26,,,,,LOS,Auto,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Suzanne Daas,suzanned,NI,952735,952735,Priority rental price contract (FMNE),Sophie Gouraud,no,,,,,Bronze,,,BVAG,,,,-557482065757803806,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00006-25,FR,als,,Noord-Frankrijk,2016-09-08,,,,,LOS,Auto,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Astrid van Nispen,astridvn,NI,954781,954781,Priority rental price contract (FMNE),Sophie Gouraud,no,,,,,Bronze,,,BVAG,,,,-7069576303742389670,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00006-43,FR,als,,Noord-Frankrijk,2016-09-16,,,,,LOS,Auto,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Sanne ten Voorde,sannetv,NI,954949,954949,Priority rental price contract (FMNE),Sophie Gouraud,no,,,,,Bronze,,La Bresse,BVAG,,,,-3196307927380233858,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00008-23,FR,als,,Noord-Frankrijk,2016-11-20,,,,,LOS,Auto,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,NI,956343,956343,Priority rental price contract (FMNE),Sophie Gouraud,no,48.66961,6.99712,,,Bronze,,,BVAG,,,,-3229979803419807110,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00009-13,FR,als,,Noord-Frankrijk,2016-12-27,,,,,LOS,Auto,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,NI,957063,957063,Priority rental price contract (FMNE),Sophie Gouraud,no,49.47192,5.11258,,,Bronze,55700,Beaufort-en-Argonne,BVAG,,,,-2592628856669277961,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-00723-01,FR,,,Zuid-Frankrijk,2007-01-31,2007-01-31,2015-12-29,,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,System,system,W,140119,140119,Priority rental price contract (FMNE),Sophie Gouraud,no,,,Villa XL,2015-11-01,Bronze,,Rasteau,BVAG,,,,-8243752733679723448,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-12500-05,FR,mpy,,Zuid-Frankrijk,2002-10-01,2002-10-01,2015-01-03,,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,W,133986,133986,Priority rental price contract (FMNE),Sophie Gouraud,no,44.508626,2.804432,Topic Travel,2015-06-01,Bronze,12500,Castelnaud-De-Mandailles,BVAG,,,,-8319514079159380294,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-21170-02,FR,bou,,Noord-Frankrijk,2006-10-01,2006-10-01,2016-01-02,10168.0,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,W,134242,31288,Exclusive revenue management flexibility (FME),Sophie Gouraud,no,47.108467,5.173817,Topic Travel,2015-06-01,Gold 3,21170,Magny-Les-Aubigny,BVAG,,,,-7618005501945896041,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-21540-01,FR,bou,,Noord-Frankrijk,2010-10-01,2010-10-01,2016-01-02,,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,W,134242,134242,Priority rental price contract (FMNE),Sophie Gouraud,no,47.360083,4.67135,Topic Travel,2015-06-01,Bronze,21540,St. Mesmin,BVAG,,,,-7321763278576227473,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-30150-04,FR,lang,,Zuid-Frankrijk,2013-04-09,2013-04-12,2015-11-11,4546.0,,LOS,Interface+Booking,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Eugene de Graaf,eugenedg,W,908114,935496,API connection contract,Sophie Gouraud,no,44.05216,4.781365,,,Bronze,30150,Roquemaure,BVAG,,,,-671521106410487812,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-50330-02,FR,nor,,Noord-Frankrijk,2011-11-01,2011-11-01,2017-01-11,10188.0,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Hanna Baijens,hannab,W,133602,31098,Exclusive revenue management flexibility (FME),Sophie Gouraud,no,49.66725,-1.34455,Topic Travel,2015-06-01,Gold 3,50330,Tocqueville,BVAG,,,,-1566588602409634684,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-53200-03,FR,loi,,Noord-Frankrijk,2000-10-01,2000-10-01,2016-12-30,10322.0,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Hanna Baijens,hannab,W,31128,31128,Exclusive revenue management flexibility (FME),Sophie Gouraud,no,47.796817,-0.780883,Topic Travel,2015-06-01,Gold 3,53200,Chemazé,BVAG,,,,-8954169522506935063,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-58170-08,FR,bou,,Noord-Frankrijk,2006-08-16,2006-08-16,2015-10-31,10129.0,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,W,134411,30857,Exclusive revenue management flexibility (FME),Sophie Gouraud,no,46.7888,3.903317,Topic Travel,2015-06-01,Gold 3,58170,Fléty,BVAG,,,,-1522427943565451880,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-63210-01,FR,auvr,,Zuid-Frankrijk,1998-06-17,1998-06-17,2016-01-02,,,LOS,Manual,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Chantal Hoefnagels,chantalhn,W,135318,135318,Priority rental price contract (FMNE),Sophie Gouraud,no,45.766924,2.873011,Topic Travel,2015-06-01,Bronze,63210,Olby,BVAG,,,,3460225538117978593,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-71130-01,FR,bou,,Noord-Frankrijk,2015-03-26,,,6498.0,,LOS,Auto,Flat Price Structure,Chantal Hoefnagels,chantalhn,Chantal Hoefnagels,chantalhn,HOS HomeOwner Service,CommSupport,Suzanne Daas,suzanned,OW,945715,945715,Exclusive revenue management flexibility (FME),Sophie Gouraud,no,46.661754,4.026509,,,Gold 4,71130,Uxeau,BVAG,,,,-7686859019130217941,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-23775-22,DE,,,Duitsland,2023-12-04,2023-12-09,,12591.0,,LOS,Interface+Booking,Flat Price Structure,Chhavi Gupta,chhavig,Chhavi Gupta,chhavig,HOS HomeOwner Service,CommSupport,Chhavi Gupta,chhavig,DP,1068537,1068537,API connection contract,,no,54.3608,11.091117,,,Bronze,23775,Großenbrode,BVAG,,,,-3560040996328978416,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-23743-0711,DE,osts,Resort Big,Duitsland,2022-03-31,2022-09-30,2024-01-07,23841.0,,LOS,Auto,Flat Price Structure,Christian Lehmkuhl,christianle,Christian Lehmkuhl,christianle,HOS HomeOwner Service,CommSupport,Christian Lehmkuhl,christianle,W,1050131,1050131,API connection contract,,no,54.14824,10.96256,,,Bronze,23743,Grömitz,TUI,,,,1225105585734480518,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
DE-25845-13,DE,nrss,Single home,Duitsland,2021-07-06,2021-07-06,2023-01-03,17477.0,,LOS,Auto,Flat Price Structure,Christian Lehmkuhl,christianle,Christian Lehmkuhl,christianle,HOS HomeOwner Service,CommSupport,Christian Lehmkuhl,christianle,W,1042343,1042343,API connection contract,,no,54.482551,8.861058,,,Bronze,25845,Nordstrand,TUI,,,,814039352139055538,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
BE-6666-60,BE,luxm,,Vakantiepark,2017-03-13,,,569.0,1223.0,LOS,Manual,Flat Price Structure,Claire Schipper,claires,Claire Schipper,claires,Amanda Meyer,amanda,Claire Schipper,claires,I,910121,909432,Priority rental price contract (FMNE),Guido Janse,no,50.1538,5.7322,,,Bronze,6666,Wibrin,PRK,,,,3171560613464587984,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
FR-09110-02,FR,mpy,,Vakantiepark,2009-02-06,2009-02-24,2015-04-14,4780.0,,LOS,Manual,Flat Price Structure,Claire Schipper,claires,Claire Schipper,claires,Claire Schipper,claires,Claire Schipper,claires,W,915408,915408,Priority rental price contract (FMNE),Guido Janse,no,42.73069,1.84253,,,Bronze,09110,Ax les Thermes,PRK,,,,-1621588017735734525,huis-a-15-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
